   9.9136876e-01  -2.8547397e-01   1.1192204e-01   2.2915200e+01   5.1995506e+00   8.8538253e+00   8.9796952e+00
   9.5015340e-01  -3.0794399e-01   6.6971073e-02   2.5317898e+01   5.6434762e+00   9.9725530e+00   9.4125010e+00
   9.9665909e-01  -2.9520339e-01   1.3445197e-01   2.9837038e+01   6.0204114e+00   1.1566386e+01   9.6502184e+00
   9.5410035e-01  -3.1960633e-01   1.2508933e-01   3.6816235e+01   7.2027685e+00   1.3647361e+01   9.9723319e+00
   9.5823381e-01  -3.3536356e-01   1.4817410e-01   4.2378835e+01   8.3252712e+00   1.5350332e+01   1.1902227e+01
   9.4936823e-01  -3.5296613e-01   1.5860345e-01   4.7055985e+01   8.8360384e+00   1.6808682e+01   1.3308701e+01
   9.4419112e-01  -3.6978050e-01   1.7254469e-01   4.8928821e+01   9.4311734e+00   1.7739420e+01   1.3997355e+01
   9.3521379e-01  -3.8942953e-01   1.8412573e-01   4.9229551e+01   1.1522862e+01   1.8964463e+01   1.6710464e+01
   9.2578833e-01  -4.1497942e-01   1.9612639e-01   4.8969620e+01   1.3334199e+01   2.1211365e+01   1.9215157e+01
   9.1742051e-01  -4.4160098e-01   2.0744685e-01   4.6809191e+01   1.4066158e+01   2.4971048e+01   2.1038057e+01
   9.0703316e-01  -4.5907899e-01   2.1499391e-01   4.6494554e+01   1.5166780e+01   2.7337749e+01   2.2813185e+01
   8.9278163e-01  -4.7408106e-01   2.1889807e-01   4.5510484e+01   1.6322423e+01   3.0894874e+01   2.4653368e+01
   8.7841332e-01  -4.9452793e-01   2.2097959e-01   4.5883780e+01   1.8571327e+01   3.6817136e+01   2.7314738e+01
   8.6206545e-01  -5.1783659e-01   2.2792247e-01   4.6117608e+01   2.0707269e+01   4.1382242e+01   2.7931657e+01
   8.4672767e-01  -5.4015245e-01   2.3588230e-01   4.7293153e+01   2.1997155e+01   4.3448178e+01   2.8412858e+01
   8.3058018e-01  -5.5545117e-01   2.4303603e-01   4.8497530e+01   2.5871368e+01   4.5687162e+01   3.0786197e+01
   8.1463529e-01  -5.7459281e-01   2.4629764e-01   4.7758271e+01   2.9904944e+01   4.8487147e+01   3.1832605e+01
   7.9781897e-01  -6.0090586e-01   2.5039084e-01   4.6927216e+01   3.3241670e+01   5.0205205e+01   3.3114321e+01
   7.7748997e-01  -6.2985580e-01   2.5616527e-01   4.2109971e+01   3.6727493e+01   5.1234209e+01   3.5418790e+01
   7.5754214e-01  -6.5273771e-01   2.6040419e-01   3.7091428e+01   3.8906438e+01   5.2031021e+01   3.7515798e+01
   7.3654444e-01  -6.7571956e-01   2.6525589e-01   3.2971299e+01   4.2084593e+01   5.2532885e+01   3.7842263e+01
   7.0868732e-01  -7.0038274e-01   2.7208311e-01   3.0644196e+01   4.7341886e+01   5.3226328e+01   3.8327977e+01
   6.7753238e-01  -7.2966964e-01   2.7932039e-01   3.0285063e+01   5.0296014e+01   5.5061362e+01   3.8004833e+01
   6.4084653e-01  -7.5910718e-01   2.8616803e-01   2.9866621e+01   5.0191136e+01   5.5688762e+01   3.5924680e+01
   6.0568230e-01  -7.7854939e-01   2.9741159e-01   2.9893511e+01   5.3644124e+01   5.7723526e+01   3.5336909e+01
   5.6978890e-01  -8.0461522e-01   3.0480675e-01   3.1470475e+01   5.7751809e+01   6.0547289e+01   3.6717041e+01
   5.2471403e-01  -8.3280361e-01   3.1017889e-01   3.2861504e+01   5.7903677e+01   5.9467451e+01   3.5427664e+01
   4.9349029e-01  -8.5438512e-01   3.1499586e-01   3.2186771e+01   5.9660679e+01   5.8004411e+01   3.3910093e+01
   4.5285404e-01  -8.7334380e-01   3.1127603e-01   3.2156536e+01   6.1024926e+01   5.5841315e+01   3.1729774e+01
   3.9725610e-01  -8.8866419e-01   3.0856620e-01   3.1415382e+01   6.1235154e+01   5.2751906e+01   3.1258776e+01
   3.4749579e-01  -8.9817603e-01   3.0365808e-01   3.0334991e+01   6.0693284e+01   5.1462026e+01   3.0134473e+01
   2.9311921e-01  -9.0247351e-01   2.9475738e-01   2.8884263e+01   5.6929502e+01   5.0394366e+01   2.9081639e+01
   2.4542483e-01  -9.0049874e-01   2.8554028e-01   2.7403471e+01   5.4131373e+01   4.9683148e+01   2.9399779e+01
   2.0461601e-01  -8.9139752e-01   2.7405138e-01   2.6739921e+01   5.2810286e+01   4.8347162e+01   2.8388863e+01
   1.6823298e-01  -8.8236327e-01   2.6463727e-01   2.8540260e+01   5.1658338e+01   4.7705714e+01   2.5784214e+01
   1.2652659e-01  -8.7060931e-01   2.6135527e-01   2.9843489e+01   4.9702485e+01   4.6202389e+01   2.3973317e+01
   8.8153340e-02  -8.5637368e-01   2.5886550e-01   3.0188936e+01   4.7103573e+01   4.7418034e+01   2.2460024e+01
   5.9936233e-02  -8.4972640e-01   2.5296999e-01   2.9819962e+01   4.3066332e+01   4.6518010e+01   2.4232100e+01
   4.4953724e-02  -8.3777560e-01   2.5353979e-01   3.0558199e+01   4.0872195e+01   4.5759273e+01   2.5224728e+01
   3.0321599e-02  -8.3810633e-01   2.4958899e-01   3.0912447e+01   3.8908031e+01   4.5538132e+01   2.5311711e+01
   6.6933453e-03  -8.3565318e-01   2.4349196e-01   3.0113620e+01   3.3618644e+01   4.0877437e+01   2.5043530e+01
  -1.2076731e-02  -8.2019791e-01   2.4171910e-01   2.7649531e+01   3.0481234e+01   3.7449896e+01   2.3703102e+01
  -2.1136976e-02  -8.0404038e-01   2.4284543e-01   2.6327408e+01   2.9710660e+01   3.6562371e+01   2.4108817e+01
  -4.5846039e-02  -7.8973430e-01   2.4729037e-01   2.4879446e+01   2.5838014e+01   3.3379580e+01   2.3350822e+01
  -4.9484127e-02  -7.7278717e-01   2.5088225e-01   2.4433583e+01   2.3129394e+01   3.2390997e+01   2.2609895e+01
  -5.3468656e-02  -7.6385468e-01   2.5374352e-01   2.4605452e+01   2.1180640e+01   3.5058643e+01   2.1381170e+01
  -4.0425738e-02  -7.7028568e-01   2.5887808e-01   2.4594844e+01   1.9713943e+01   3.4608969e+01   2.0863906e+01
  -1.1769470e-02  -7.8188859e-01   2.6645956e-01   2.3678226e+01   1.8821496e+01   3.6808853e+01   1.9052105e+01
   1.3399584e-02  -7.8738892e-01   2.7506606e-01   2.6056705e+01   1.7660862e+01   4.1376158e+01   1.7972093e+01
   4.6780880e-02  -8.0474365e-01   2.8035275e-01   2.9553525e+01   1.4772975e+01   4.4828259e+01   1.7276202e+01
   9.1548171e-02  -8.3050540e-01   2.8421680e-01   3.0352254e+01   1.2919920e+01   4.8211140e+01   1.8218325e+01
   1.3791598e-01  -8.4999214e-01   2.8402176e-01   3.1695355e+01   1.2454014e+01   5.0057627e+01   2.0189872e+01
   1.8573644e-01  -8.5788178e-01   2.8453940e-01   3.1742617e+01   1.1490951e+01   5.2714087e+01   2.0747814e+01
   2.3465423e-01  -8.5715700e-01   2.8548500e-01   3.0778939e+01   1.0628465e+01   5.6554694e+01   1.8891239e+01
   2.8267508e-01  -8.5228064e-01   2.8664473e-01   2.8673536e+01   1.0319042e+01   5.7562821e+01   1.8452295e+01
   3.4122828e-01  -8.3913367e-01   2.9015136e-01   2.7996597e+01   1.1019238e+01   5.8383800e+01   1.7007360e+01
   4.1472679e-01  -8.2193145e-01   2.8997771e-01   2.7530937e+01   1.1654085e+01   5.9268029e+01   1.5237057e+01
   4.9155941e-01  -7.9741341e-01   2.8143554e-01   2.7716684e+01   1.1528005e+01   6.1158343e+01   1.4635757e+01
   5.7096031e-01  -7.5774329e-01   2.6807796e-01   2.7348969e+01   1.1304470e+01   6.4435798e+01   1.4846921e+01
   6.6053445e-01  -7.0539650e-01   2.5817952e-01   2.7659709e+01   1.1123493e+01   6.7076642e+01   1.5712044e+01
   7.4672421e-01  -6.5551675e-01   2.4649188e-01   2.8312475e+01   1.1309754e+01   6.7384765e+01   1.6913871e+01
   8.2119524e-01  -6.0559724e-01   2.3895716e-01   2.8796294e+01   1.2231944e+01   6.5797392e+01   1.7570089e+01
   8.7248733e-01  -5.4920512e-01   2.3139040e-01   2.8652198e+01   1.3863469e+01   6.5285462e+01   1.8725815e+01
   9.1770356e-01  -5.0205966e-01   2.2235714e-01   2.9235312e+01   1.6214167e+01   6.0212948e+01   2.0581685e+01
   9.5408517e-01  -4.6448854e-01   2.2082373e-01   2.8229610e+01   1.6582887e+01   5.7438767e+01   2.2062346e+01
   9.7500528e-01  -4.2400422e-01   2.1993386e-01   2.6240232e+01   1.7627252e+01   5.6555212e+01   2.5113018e+01
   9.8899500e-01  -3.8984425e-01   2.1594257e-01   2.5253232e+01   1.8425899e+01   5.6777885e+01   2.5831535e+01
   1.0097177e+00  -3.5931930e-01   2.0764880e-01   2.3706408e+01   1.9523214e+01   5.4797874e+01   2.6618341e+01
   1.0216196e+00  -3.3495885e-01   2.0006975e-01   2.3312982e+01   2.1394660e+01   5.1911457e+01   2.8096520e+01
   1.0268236e+00  -3.2092314e-01   1.8974251e-01   2.5309330e+01   2.3394323e+01   4.9996841e+01   2.9626023e+01
   1.0294384e+00  -3.0884801e-01   1.8048455e-01   2.6297057e+01   2.4874106e+01   4.8798259e+01   3.1353095e+01
   1.0253552e+00  -3.0257439e-01   1.7066266e-01   2.6409511e+01   2.5429741e+01   4.8619852e+01   3.2578739e+01
   1.0174712e+00  -3.0986235e-01   1.6667648e-01   2.6970960e+01   2.6477454e+01   4.9230137e+01   3.4939456e+01
   9.9817383e-01  -3.3840463e-01   1.7917981e-01   2.8937782e+01   2.9064494e+01   4.8602998e+01   3.5666678e+01
   9.6952661e-01  -3.8625618e-01   1.9448089e-01   3.0200966e+01   3.3002678e+01   4.7405452e+01   3.7337033e+01
   9.3825559e-01  -4.4368160e-01   2.0724573e-01   3.1865711e+01   3.8635305e+01   4.7180183e+01   4.0084013e+01
   9.1585082e-01  -4.9982010e-01   2.1966423e-01   3.1509985e+01   4.2535765e+01   4.9032922e+01   4.1561875e+01
   8.8788452e-01  -5.5112183e-01   2.3599597e-01   3.4003640e+01   4.6458993e+01   5.1474770e+01   4.1946047e+01
   8.5814338e-01  -5.9961968e-01   2.5224416e-01   3.6615299e+01   4.8864234e+01   5.3426314e+01   4.2271711e+01
   8.2721300e-01  -6.3978017e-01   2.6154895e-01   3.7292317e+01   5.2811774e+01   5.6191880e+01   4.2788448e+01
   7.9265578e-01  -6.7402722e-01   2.6597453e-01   3.8395733e+01   5.6789711e+01   5.5570297e+01   4.0526853e+01
   7.5939014e-01  -7.0181748e-01   2.6657577e-01   3.7934061e+01   5.9957092e+01   5.3196805e+01   3.8811253e+01
   7.2695164e-01  -7.2964395e-01   2.7099929e-01   3.6938575e+01   6.2391360e+01   5.3387249e+01   3.8961803e+01
   6.8914685e-01  -7.6253410e-01   2.7203504e-01   3.9310830e+01   6.4084317e+01   5.7912526e+01   3.8430786e+01
   6.4718863e-01  -7.9042985e-01   2.6976927e-01   4.0958373e+01   6.8143217e+01   5.9610610e+01   3.7905179e+01
