   1.0117908e+00  -2.1354609e-01   5.1492584e-02   2.1334834e+01   2.2632627e+00   4.2055547e+00   2.1853111e+00
   9.6733395e-01  -2.3137757e-01   2.1491804e-02   2.0878004e+01   2.4152663e+00   4.0985479e+00   2.0870894e+00
   9.9896568e-01  -2.1853368e-01   3.6205445e-02   2.1148740e+01   2.3951860e+00   4.0695723e+00   1.9641362e+00
   9.6780504e-01  -2.2818846e-01   3.9322284e-02   1.8763261e+01   2.2955131e+00   4.0882616e+00   1.7786223e+00
   9.7260464e-01  -2.3048210e-01   4.8698878e-02   1.6097123e+01   2.3042502e+00   4.1275825e+00   1.8644478e+00
   9.7026875e-01  -2.3251791e-01   5.3374638e-02   1.3932071e+01   2.3600209e+00   4.1809368e+00   2.0118667e+00
   9.6971320e-01  -2.3447603e-01   5.8356825e-02   1.2003004e+01   2.5815934e+00   4.2846766e+00   2.0725531e+00
   9.7007957e-01  -2.3457863e-01   6.3083655e-02   1.2280148e+01   2.8096723e+00   4.3435001e+00   2.0261447e+00
   9.6944497e-01  -2.3380076e-01   6.7226466e-02   1.2637329e+01   3.0593143e+00   3.6362804e+00   2.0632859e+00
   9.6969023e-01  -2.3228652e-01   7.2396846e-02   1.2137954e+01   3.1715955e+00   2.3714511e+00   2.1964960e+00
   9.6980525e-01  -2.3200854e-01   7.7059383e-02   1.0810751e+01   3.2679440e+00   2.2270888e+00   2.4967634e+00
   9.7001719e-01  -2.3101805e-01   8.2038304e-02   1.0070813e+01   3.5540706e+00   2.2985838e+00   2.6766019e+00
   9.6967075e-01  -2.2505383e-01   8.6389040e-02   9.7678740e+00   3.7734871e+00   2.3264199e+00   2.6999928e+00
   9.7027675e-01  -2.1919712e-01   8.8401007e-02   9.6200241e+00   4.0796229e+00   2.5292705e+00   2.8594855e+00
   9.7138447e-01  -2.1611724e-01   9.0518687e-02   9.6527061e+00   4.4295053e+00   3.0424573e+00   3.2863528e+00
   9.7417122e-01  -2.1433898e-01   9.1973926e-02   9.5738911e+00   4.7169970e+00   3.4939458e+00   3.3351768e+00
   9.7850531e-01  -2.1160148e-01   9.1467131e-02   9.9686823e+00   4.7505678e+00   4.3514558e+00   3.6005891e+00
   9.8194409e-01  -2.0971006e-01   9.2289208e-02   1.0127696e+01   4.9513945e+00   5.8437096e+00   3.9229970e+00
   9.8636482e-01  -2.1345009e-01   9.4352150e-02   1.1628446e+01   5.4370250e+00   6.9728162e+00   4.9165718e+00
   9.8934217e-01  -2.2090844e-01   9.8400121e-02   1.1754646e+01   5.5047282e+00   7.5497282e+00   5.7490920e+00
   9.9092018e-01  -2.2936005e-01   1.0388116e-01   1.2788861e+01   5.6626368e+00   8.2725802e+00   6.0219393e+00
   9.9060951e-01  -2.4268843e-01   1.0913279e-01   1.4576992e+01   6.2668261e+00   9.0998211e+00   6.8865522e+00
   9.8999558e-01  -2.5704634e-01   1.1722456e-01   1.6672628e+01   6.9685388e+00   9.4620352e+00   7.5764654e+00
   9.8452097e-01  -2.7464387e-01   1.2765172e-01   1.8337622e+01   7.4423576e+00   1.1022772e+01   9.1816240e+00
   9.7492445e-01  -2.9796219e-01   1.3699143e-01   1.8856119e+01   8.9563369e+00   1.3986144e+01   1.2074024e+01
   9.6296697e-01  -3.2302210e-01   1.4798231e-01   1.9425050e+01   1.0653896e+01   1.7963093e+01   1.3118465e+01
   9.4873777e-01  -3.4735067e-01   1.5843499e-01   2.0542695e+01   1.2569174e+01   2.0703520e+01   1.3496496e+01
   9.3512622e-01  -3.7506796e-01   1.6296271e-01   2.1411787e+01   1.3654620e+01   2.2174979e+01   1.3913966e+01
   9.2321291e-01  -4.0520765e-01   1.6940795e-01   2.2368698e+01   1.4677177e+01   2.7056035e+01   1.5166257e+01
   9.1539876e-01  -4.2558087e-01   1.7532848e-01   2.3436685e+01   1.5343403e+01   3.0149667e+01   1.7915481e+01
   9.0202529e-01  -4.4758378e-01   1.8194634e-01   2.5133504e+01   1.6701555e+01   3.2265034e+01   2.0146813e+01
   8.8557858e-01  -4.7893686e-01   1.9341399e-01   2.6243757e+01   1.7724601e+01   3.6011811e+01   2.1421161e+01
   8.6932286e-01  -5.1876302e-01   1.9990263e-01   2.6151634e+01   1.9535183e+01   3.8582387e+01   2.2534414e+01
   8.5564319e-01  -5.5561704e-01   2.1344496e-01   2.6013610e+01   2.1976832e+01   4.1573182e+01   2.2771057e+01
   8.3275751e-01  -5.8329682e-01   2.2950733e-01   2.5604237e+01   2.3953954e+01   4.2311044e+01   2.3988211e+01
   8.0996959e-01  -6.0794693e-01   2.3902358e-01   2.5473754e+01   2.6934521e+01   4.5307252e+01   2.6914605e+01
   7.8042423e-01  -6.3744775e-01   2.4754122e-01   2.3736681e+01   2.8881234e+01   4.7267715e+01   2.8783658e+01
   7.5080747e-01  -6.7072830e-01   2.5105607e-01   2.3868693e+01   3.2540381e+01   4.9372060e+01   2.9150553e+01
   7.2052754e-01  -7.0003794e-01   2.5209100e-01   2.2073537e+01   3.6423890e+01   5.0780338e+01   2.9940466e+01
   7.0040537e-01  -7.1997122e-01   2.5309410e-01   2.1475596e+01   3.6851618e+01   5.0056891e+01   2.9228607e+01
   6.8009163e-01  -7.3808771e-01   2.5418541e-01   2.2659908e+01   3.9678989e+01   4.8769710e+01   2.8993234e+01
   6.5094391e-01  -7.5388530e-01   2.5214757e-01   2.2195697e+01   4.1928335e+01   4.6284451e+01   2.9242599e+01
   6.2061421e-01  -7.8198241e-01   2.5236261e-01   2.2591117e+01   4.3975759e+01   4.8450222e+01   3.0275115e+01
   5.9566217e-01  -8.0527078e-01   2.5647316e-01   2.5584532e+01   4.8263883e+01   4.9371183e+01   3.1996058e+01
   5.6165575e-01  -8.2581127e-01   2.5952698e-01   2.5535196e+01   4.9435901e+01   4.8201013e+01   3.2786813e+01
   5.1656684e-01  -8.5558838e-01   2.6049487e-01   2.6161901e+01   5.3611289e+01   5.0352607e+01   3.1212074e+01
   4.5521295e-01  -8.8081869e-01   2.5435277e-01   2.7501152e+01   5.6517769e+01   4.9388393e+01   3.0937058e+01
   4.1337312e-01  -8.8715641e-01   2.5282785e-01   2.8143900e+01   5.8203451e+01   5.0630126e+01   3.1731228e+01
   3.6429326e-01  -8.8946849e-01   2.5065579e-01   2.8472981e+01   5.7317656e+01   4.9645000e+01   3.1128637e+01
   3.0884260e-01  -8.9470533e-01   2.3512817e-01   2.8129209e+01   5.5615134e+01   4.7216190e+01   3.0983225e+01
   2.6233635e-01  -9.0119562e-01   2.2127204e-01   2.7715352e+01   5.4168648e+01   4.7692288e+01   2.9035616e+01
   2.1838836e-01  -9.0423741e-01   2.0971913e-01   2.8038135e+01   5.2224833e+01   4.6118292e+01   2.7080499e+01
   1.8918236e-01  -8.9455884e-01   2.0088819e-01   2.7292977e+01   5.0977075e+01   4.5694548e+01   2.5860484e+01
   1.5674020e-01  -8.8594308e-01   1.9310241e-01   2.5385612e+01   4.6929134e+01   4.4072126e+01   2.5022514e+01
   1.2151372e-01  -8.7850387e-01   1.8271158e-01   2.5920614e+01   4.5409962e+01   4.4338655e+01   2.4852452e+01
   8.8420971e-02  -8.7337541e-01   1.7447116e-01   2.5311280e+01   4.4282077e+01   4.5265436e+01   2.4329254e+01
   7.2754793e-02  -8.7748777e-01   1.6628136e-01   2.7505011e+01   3.9663163e+01   4.7772145e+01   2.4078926e+01
   6.6961355e-02  -8.7334198e-01   1.6159661e-01   3.1427501e+01   3.6867018e+01   4.9371527e+01   2.3320845e+01
   4.8581811e-02  -8.6629207e-01   1.5863365e-01   3.2105308e+01   3.2968705e+01   4.7136344e+01   2.2551993e+01
   2.3734348e-02  -8.6940274e-01   1.5635404e-01   3.2347136e+01   2.9106696e+01   4.6832516e+01   2.1821099e+01
   6.9771851e-03  -8.6257701e-01   1.5899729e-01   3.3251498e+01   2.6507202e+01   4.4737304e+01   2.0131132e+01
   1.5117461e-02  -8.4973179e-01   1.6572815e-01   3.1719463e+01   2.0955613e+01   4.4269741e+01   1.9732235e+01
   2.3002991e-02  -8.4805460e-01   1.7191604e-01   2.9965613e+01   1.7620676e+01   4.3277669e+01   1.8313776e+01
   1.1153242e-02  -8.4439805e-01   1.7686200e-01   3.0008425e+01   1.5285920e+01   4.1809272e+01   1.7134788e+01
   1.5276944e-02  -8.3162532e-01   1.8347124e-01   2.9960159e+01   1.4186151e+01   4.2441689e+01   1.7454201e+01
   2.3987000e-02  -8.2634331e-01   1.8923456e-01   3.0114752e+01   1.3161348e+01   4.2463015e+01   1.6850521e+01
   6.1816453e-02  -8.3222370e-01   1.9322282e-01   2.9490983e+01   1.2462731e+01   4.3372993e+01   1.6243382e+01
   9.0154299e-02  -8.4749825e-01   2.0074642e-01   2.9551431e+01   1.1606495e+01   4.5368634e+01   1.5819545e+01
   1.1209709e-01  -8.5324131e-01   2.1114901e-01   3.0265468e+01   1.0497440e+01   4.8640203e+01   1.5844615e+01
   1.5756311e-01  -8.5489789e-01   2.2271389e-01   3.0314033e+01   9.2068037e+00   5.2257423e+01   1.4967113e+01
   2.0277863e-01  -8.6953562e-01   2.3454943e-01   3.1451886e+01   8.1329526e+00   5.4348813e+01   1.3647896e+01
